SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_270_77,36315,294200,18956,86000,2188,55000,2619,27200,2182,32200,3498,29800,
seq_270_78,36315,317700,18723,85500,2188,54000,2232,24900,2351,31900,3534,29500,
seq_270_79,36315,304900,18795,85900,2188,52700,2114,23300,2500,32500,3518,29600,
seq_270_80,36315,312600,19035,86900,2188,53200,2286,25000,2352,30500,3543,30700,
seq_270_81,36315,307900,18041,82700,2188,53800,2590,24900,2167,30700,3526,30400,
seq_270_82,36315,293300,17882,82100,2188,53900,2457,25000,2248,30200,3533,29300,
seq_270_83,36315,297200,18467,84700,2188,52500,2270,24400,2159,31200,3514,30600,
seq_270_84,36315,320400,17888,81800,2188,54000,2274,23700,2199,31300,3556,30700,
seq_270_85,36315,296400,17841,81600,2188,54000,2111,23400,2241,31200,3524,30700,
seq_270_86,36315,322100,18553,84600,2188,52800,2551,26000,2496,31000,3527,30600,
seq_270_87,36315,310200,19130,87100,2188,53400,2368,25200,2762,34200,3497,30200,
seq_270_88,36315,286900,17820,81400,2188,56600,2110,24300,2252,30100,3538,30400,
seq_270_89,36315,302000,18387,83800,2188,53700,2017,23100,2336,37800,3514,29900,
seq_270_90,36315,372000,18615,85100,2188,55400,2359,24600,2138,31400,3505,30500,
seq_270_91,36315,303600,18175,83100,2188,53400,2278,23800,2124,28800,3543,29900,
seq_270_92,36315,317100,17295,78600,2188,55000,2225,23500,2282,31800,3556,29800,
seq_270_93,36315,308100,17919,81900,2188,53200,2101,23200,1980,30800,3531,29600,
seq_270_94,36315,296200,19108,87300,2188,53500,2286,24300,2256,32200,3549,29600,
seq_270_95,36315,305900,18909,86200,2188,53200,2314,24500,2509,31600,3529,29400,
seq_270_96,36315,303100,18040,82200,2188,54000,2319,23800,2268,31300,3539,29800,
seq_270_97,36315,311900,19443,88900,2188,52900,2308,23300,2309,31700,3545,29800,
seq_270_98,36315,305200,19340,88100,2188,53400,2269,24500,2323,31400,3531,29900,
seq_270_99,36315,313800,18685,84900,2188,52000,2147,23300,2446,30900,3539,29300,
seq_280_0,39060,323100,19715,89900,2288,55600,2251,24200,2288,34200,3705,30800,
seq_280_1,39060,327400,19598,89300,2288,59200,2191,23900,2248,31500,3693,31300,
seq_280_2,39060,328700,18409,84200,2288,55900,2576,26600,2386,33900,3693,31700,
seq_280_3,39060,325800,19454,89000,2288,55200,2402,25900,2323,30900,3696,32100,
seq_280_4,39060,326100,19624,89800,2288,56800,2410,25400,2256,32400,3687,31500,
seq_280_5,39060,325400,19752,90300,2288,55000,2369,24100,2572,33200,3689,31100,
seq_280_6,39060,329500,20518,93800,2288,56800,2488,25200,2083,33300,3689,30900,
seq_280_7,39060,325900,20710,94200,2288,55600,2498,25000,2601,33900,3702,31100,
seq_280_8,39060,322000,20123,91900,2288,55800,2343,26000,2479,32300,3692,31000,
seq_280_9,39060,341400,20552,95100,2288,58000,2595,25200,2214,34100,3678,30800,
seq_280_10,39060,350200,18185,83000,2288,56000,2760,25400,2830,33700,3712,32000,
seq_280_11,39060,327100,19535,89500,2288,58400,2427,25500,2303,33200,3676,31500,
seq_280_12,39060,329900,19605,89000,2288,56000,2416,24900,2205,31800,3690,30700,
seq_280_13,39060,333000,20169,91700,2288,57200,2149,24800,2520,34600,3685,32100,
seq_280_14,39060,333100,19388,90000,2288,56600,2528,25300,2376,32600,3705,30900,
seq_280_15,39060,321200,19153,87900,2288,56000,2135,24100,2315,33300,3681,31100,
seq_280_16,39060,325100,19384,88900,2288,56600,2223,24300,2224,30900,3713,31200,
seq_280_17,39060,339400,20116,91400,2288,55400,2250,24300,2173,32400,3699,31600,
seq_280_18,39060,331100,19637,89600,2288,55400,2136,25000,2352,34200,3696,30800,
seq_280_19,39060,317400,19102,87400,2288,60600,2368,24600,2215,31800,3715,31100,
seq_280_20,39060,331100,18156,83100,2288,62000,2317,25800,2446,33400,3733,32500,
seq_280_21,39060,328600,19327,88600,2288,56000,2455,24900,2410,34700,3691,30900,
seq_280_22,39060,317600,19985,91200,2288,56000,2352,25000,2352,32000,3707,31000,
seq_280_23,39060,330000,21052,96200,2288,55500,2355,25300,2335,32800,3656,30800,
seq_280_24,39060,320400,20670,94200,2288,56400,2265,23800,2334,38000,3693,32000,
seq_280_25,39060,332500,19667,89600,2288,58900,2455,24800,2263,36400,3721,31100,
seq_280_26,39060,334500,20759,94900,2288,55900,2420,25300,2451,32900,3680,31600,
seq_280_27,39060,307200,18916,87600,2288,55500,2264,23600,2265,32400,3689,32500,
seq_280_28,39060,321800,20826,94900,2288,57800,2205,24000,2443,34700,3716,32000,
seq_280_29,39060,329300,20161,91900,2288,59900,2497,26500,2424,33300,3669,31600,
seq_280_30,39060,335100,19404,88900,2288,55500,2298,25800,2304,31300,3673,30900,
seq_280_31,39060,315500,18675,85300,2288,57300,2287,25200,2288,31800,3710,31200,
seq_280_32,39060,334200,19942,92300,2288,56000,2146,23500,2556,33000,3692,32700,
seq_280_33,39060,327900,20612,94000,2288,56200,3086,26900,2693,33500,3694,32000,
seq_280_34,39060,326000,19631,89500,2288,57000,2290,24700,2681,32300,3684,31300,
seq_280_35,39060,317000,18636,85000,2288,57300,2287,24700,2554,33600,3720,31200,
seq_280_36,39060,319300,19377,88800,2288,59700,2553,25800,2145,30500,3713,31700,
seq_280_37,39060,335500,19905,90700,2288,56000,2304,24900,2687,33400,3701,31200,
seq_280_38,39060,323900,21322,97300,2288,60400,2228,24200,2488,32400,3696,31700,
seq_280_39,39060,322200,20658,94300,2288,64000,2600,27900,2557,34500,3676,31200,
seq_280_40,39060,329700,20440,93400,2288,57000,2571,24800,2482,33300,3700,31200,
seq_280_41,39060,325800,20002,91200,2288,55000,2568,26100,2468,33800,3687,30900,
seq_280_42,39060,310600,19459,89100,2288,55000,2284,25400,2080,31200,3704,31500,
seq_280_43,39060,337000,18959,86300,2288,57300,2569,26200,2324,31300,3711,31100,
seq_280_44,39060,327500,18126,82800,2288,69800,2427,28800,2259,37200,3692,40000,
seq_280_45,39060,330600,19907,90700,2288,57300,2350,24900,2253,36100,3695,31600,
seq_280_46,39060,320100,19356,88400,2288,60500,2246,24800,2303,32900,3694,32700,
seq_280_47,39060,328300,18457,84600,2288,55400,2250,26700,2264,32900,3702,31300,
seq_280_48,39060,329800,19776,90400,2288,56600,2597,26200,2306,31800,3693,32200,
seq_280_49,39060,328800,20117,91700,2288,57500,2141,24600,2203,35000,3691,32200,
seq_280_50,39060,331500,18811,86200,2288,58100,2035,24000,2604,35900,3697,32900,
seq_280_51,39060,338400,20236,92300,2288,65900,2738,26900,2416,31400,3684,30900,
seq_280_52,39060,337400,19713,90100,2288,74500,2334,25000,2449,33900,3693,32100,
seq_280_53,39060,331800,20292,92700,2288,62200,2320,25700,2476,37200,3705,31900,
seq_280_54,39060,336300,20792,94500,2288,55800,2294,24100,2500,37700,3703,32400,
seq_280_55,39060,328900,18801,85600,2288,59400,2560,25700,2180,33700,3698,31200,
seq_280_56,39060,331300,20170,91900,2288,59500,2228,25300,2538,33200,3687,30800,
seq_280_57,39060,325700,18138,83300,2288,56200,2156,24600,2171,31400,3659,30800,
seq_280_58,39060,422700,19948,91300,2288,60100,2293,24100,2438,32700,3665,31100,
seq_280_59,39060,325900,19348,88500,2288,61600,2358,25400,2569,33700,3690,32100,
seq_280_60,39060,336100,20245,92000,2288,62400,2351,25100,2111,30000,3701,31300,
seq_280_61,39060,326600,21131,96200,2288,66600,2466,31200,2080,35100,3675,31000,
seq_280_62,39060,315100,20451,94600,2288,58400,2359,24900,2270,32900,3703,32100,
seq_280_63,39060,326500,19662,89800,2288,65400,2155,23900,2711,39000,3705,31700,
seq_280_64,39060,323600,20844,95000,2288,59700,2397,25400,2240,33800,3718,31300,
seq_280_65,39060,341200,19954,90800,2288,54700,2191,24300,2395,30700,3670,30500,
seq_280_66,39060,332800,20225,91900,2288,58100,2133,22900,2391,31600,3694,32000,
seq_280_67,39060,334200,19725,91800,2288,57400,2446,25200,2923,41200,3687,31300,
seq_280_68,39060,321300,17095,78300,2288,59700,2529,29600,2155,38000,3688,38900,
seq_280_69,39060,318000,20234,92500,2288,59400,3067,27500,2175,40000,3696,31800,
seq_280_70,39060,333800,20301,92800,2288,60200,2096,23800,2358,32600,3641,31500,
seq_280_71,39060,318100,19341,88400,2288,61000,3078,27500,2474,37000,3666,30900,
seq_280_72,39060,330400,18589,86400,2288,58000,2636,26400,2279,36800,3692,31800,
seq_280_73,39060,331900,20677,94400,2288,55500,2294,24800,2577,32600,3705,31400,
seq_280_74,39060,331800,20203,92200,2288,55000,2201,24500,2264,31100,3667,31000,
seq_280_75,39060,340400,19491,89000,2288,56400,2531,26200,2336,33600,3722,30900,
seq_280_76,39060,320600,21267,96800,2288,57500,2088,23900,2266,32100,3684,30800,
seq_280_77,39060,311400,19290,88900,2288,56800,2263,25100,2651,33300,3712,31400,
seq_280_78,39060,315700,19802,90300,2288,66200,2214,24800,2332,34500,3693,31000,
seq_280_79,39060,331700,18732,85600,2288,60200,2893,27800,2351,32500,3692,31400,
seq_280_80,39060,397900,19015,124700,2288,74800,2303,29200,2468,41600,3722,38800,
seq_280_81,39060,323600,21225,96600,2288,55400,2613,26100,2437,37500,3672,31800,
seq_280_82,39060,329600,19211,87600,2288,56300,2323,24400,2466,31600,3710,31100,
seq_280_83,39060,331300,18586,85100,2288,55000,2361,24700,2214,30800,3701,31300,
seq_280_84,39060,337100,20617,94200,2288,57200,2495,45000,2340,32800,3701,30900,
seq_280_85,39060,328300,19564,89200,2288,55400,2279,24900,2607,32300,3701,31000,
seq_280_86,39060,331700,19582,89300,2288,55500,2386,25500,2209,31700,3700,30900,
seq_280_87,39060,318100,21785,99100,2288,54700,2376,24500,2401,34700,3653,31200,
seq_280_88,39060,333000,20399,92800,2288,55600,2253,24700,2445,31800,3677,30700,
seq_280_89,39060,418600,19109,126200,2288,66200,2185,27700,2187,36500,3693,39400,
seq_280_90,39060,320300,18696,85400,2288,55700,2279,24600,2571,31500,3703,31400,
seq_280_91,39060,328900,20300,92000,2288,54900,2447,25900,2171,32000,3686,31500,
seq_280_92,39060,320400,20035,91800,2288,55600,2322,25400,2143,33200,3681,31300,
seq_280_93,39060,327500,19482,89300,2288,57900,2059,23100,2223,32200,3686,31200,
seq_280_94,39060,342800,18979,86900,2288,56400,2358,24600,2222,32200,3712,32200,
seq_280_95,39060,363700,20414,93000,2288,55800,2423,26100,2404,32700,3707,31300,
seq_280_96,39060,320300,19811,90600,2288,55800,2567,26900,2794,33300,3669,31700,
seq_280_97,39060,335500,20430,93100,2288,55000,2258,24600,2230,31900,3677,31300,
seq_280_98,39060,334600,19189,88000,2288,54300,2181,24800,2500,37000,3685,31900,
seq_280_99,39060,334300,19630,89200,2288,56000,2221,24200,2417,32400,3709,31500,
seq_290_0,41905,348900,21685,98800,2388,67200,2352,25900,2462,35200,3876,32800,
seq_290_1,41905,347300,20938,95600,2388,57900,2732,27400,2352,34400,3848,32300,
seq_290_2,41905,356400,20193,91900,2388,59100,2744,28800,2720,39100,3856,32700,
seq_290_3,41905,346700,22156,100400,2388,56900,2504,27100,2714,33400,3829,33100,
seq_290_4,41905,355300,20719,94600,2388,58200,2426,26300,2415,34000,3853,33000,
seq_290_5,41905,371000,19323,88600,2388,57900,2395,25100,2362,33600,3852,32400,
seq_290_6,41905,351000,20596,93600,2388,58300,2671,27200,2479,33300,3894,32700,
seq_290_7,41905,338600,20170,92300,2388,56900,2533,26100,2330,33200,3871,32300,
seq_290_8,41905,340000,20853,96400,2388,57600,2218,25400,2404,33000,3871,32900,
seq_290_9,41905,366700,20474,93300,2388,57300,2331,25200,2443,32900,3867,32900,
seq_290_10,41905,348300,22991,104400,2388,58400,2399,26300,2741,34700,3849,32300,
seq_290_11,41905,360500,19906,91000,2388,57400,2407,26300,2478,37100,3845,32700,
seq_290_12,41905,358000,21331,97100,2388,57800,2379,26300,2684,35200,3875,32800,
seq_290_13,41905,353300,21824,99500,2388,58300,2667,25800,2769,34500,3859,32300,
seq_290_14,41905,343200,21407,97900,2388,58600,2445,26100,2469,33700,3889,32800,
seq_290_15,41905,349500,21302,97100,2388,57100,2332,25400,2482,32800,3847,32700,
seq_290_16,41905,364900,21026,95900,2388,57100,2446,25500,2527,33800,3860,32500,
seq_290_17,41905,359200,22433,102200,2388,57900,2395,26500,2509,33700,3842,32600,
seq_290_18,41905,360200,20779,94800,2388,61400,2520,26400,2593,36400,3858,32400,
seq_290_19,41905,347100,21132,97100,2388,56400,2480,26600,2466,34000,3859,31900,
seq_290_20,41905,369000,20517,93500,2388,60500,2540,26800,2407,33000,3881,32300,
seq_290_21,41905,370900,20746,94900,2388,59100,2651,26900,2428,33400,3870,32700,
seq_290_22,41905,363500,21414,97800,2388,57700,2627,26700,2570,33000,3854,32000,
seq_290_23,41905,359300,21286,96800,2388,57300,2699,27600,2547,35700,3863,32100,
seq_290_24,41905,348600,20076,91400,2388,56800,2683,26400,3045,34600,3878,32300,
seq_290_25,41905,342400,21054,95800,2388,57100,2466,26300,2608,34400,3871,32100,
seq_290_26,41905,451600,21056,150700,2388,82000,2624,32600,2704,45300,3848,43100,
seq_290_27,41905,460500,21574,150800,2388,79500,2219,31800,2531,43700,3865,41100,
seq_290_28,41905,471900,22001,156100,2388,82900,2894,35500,2489,44800,3875,43400,
seq_290_29,41905,478700,21014,151700,2388,88500,2468,33300,2446,42700,3862,42600,
seq_290_30,41905,477500,20255,147300,2388,81500,2372,32100,2625,42000,3856,43300,
seq_290_31,41905,453900,24018,173600,2388,81800,2457,32800,2182,41800,3819,42400,
seq_290_32,41905,431500,21469,98800,2388,60900,2248,26900,2714,33400,3858,33900,
seq_290_33,41905,346400,20569,94200,2388,58600,2419,26400,2644,34500,3850,32600,
seq_290_34,41905,375600,20411,93600,2388,58100,2438,26500,2454,33600,3850,33000,
seq_290_35,41905,369500,20016,91900,2388,60900,2758,26900,2439,34200,3871,32600,
seq_290_36,41905,343300,21603,99400,2388,66100,2295,26000,2455,34900,3859,33200,
seq_290_37,41905,351000,21259,97100,2388,57600,2436,25700,2465,33500,3879,32600,
seq_290_38,41905,346500,21298,97500,2388,57900,2595,27000,2260,33500,3844,32400,
seq_290_39,41905,355600,22511,102800,2388,57400,2566,25400,2230,31700,3841,32200,
seq_290_40,41905,346500,21117,96800,2388,57400,2830,27900,2429,34000,3847,32300,
seq_290_41,41905,345900,22315,102100,2388,57300,3010,28000,2528,35300,3840,32400,
seq_290_42,41905,349000,20657,94800,2388,56300,2443,25700,2293,33800,3889,32500,
seq_290_43,41905,364400,21382,97900,2388,58200,2391,25500,2293,33700,3853,32500,
seq_290_44,41905,345300,23122,105400,2388,57000,2648,27400,2478,34300,3855,32300,
seq_290_45,41905,345600,20698,95000,2388,57800,2682,27500,2342,32800,3848,32300,
seq_290_46,41905,356000,22051,100500,2388,56700,2537,26900,2454,33700,3846,32000,
seq_290_47,41905,348500,20491,94100,2388,58200,2496,26100,2692,33700,3878,32200,
seq_290_48,41905,354800,20161,92600,2388,56700,2553,25000,2180,32800,3861,32600,
seq_290_49,41905,353100,21645,99200,2388,57300,2536,25800,2703,35600,3867,32400,
seq_290_50,41905,362100,21670,99100,2388,57300,2395,25100,2730,34600,3864,32600,
seq_290_51,41905,345800,21183,97000,2388,57800,2563,25600,2719,33900,3879,33100,
seq_290_52,41905,427200,23269,151900,2388,59600,2285,24800,2841,35100,3873,32600,
seq_290_53,41905,341600,21348,97700,2388,57100,2397,25900,2659,33400,3868,32100,
seq_290_54,41905,357900,21509,98200,2388,56900,2385,25200,2737,37200,3869,32700,
seq_290_55,41905,354200,20344,93300,2388,56800,2779,28200,2407,33800,3861,32000,
seq_290_56,41905,370300,21693,98800,2388,58100,2403,25400,2229,33800,3861,32700,
seq_290_57,41905,374300,22508,102500,2388,59100,2367,25300,2672,35000,3840,32100,
seq_290_58,41905,348900,21778,100600,2388,59000,2975,28900,2627,33700,3859,33400,
seq_290_59,41905,357100,21650,98700,2388,57500,2511,27000,2530,34200,3840,32400,
seq_290_60,41905,363800,20337,92900,2388,57700,2409,25600,2568,34700,3845,33600,
seq_290_61,41905,341600,21695,98700,2388,57800,2428,25700,2600,33700,3851,32400,
seq_290_62,41905,345200,21086,96400,2388,57400,2239,25500,2524,33600,3866,34500,
seq_290_63,41905,358600,20291,92600,2388,57000,2206,24200,2405,33500,3863,33800,
seq_290_64,41905,342800,21669,98800,2388,57200,2576,27200,2157,32300,3871,34000,
seq_290_65,41905,366900,20990,94900,2388,57000,2362,26200,2209,33400,3864,33200,
seq_290_66,41905,352600,19679,89900,2388,61800,2521,27000,2365,36600,3874,32300,
seq_290_67,41905,356000,21375,97200,2388,60000,2510,25800,2509,34200,3845,32200,
seq_290_68,41905,357000,22114,100700,2388,57700,2430,26500,2674,34900,3850,31900,
seq_290_69,41905,345700,22855,105200,2388,58000,2561,26900,2503,34000,3820,31500,
seq_290_70,41905,343600,22293,101400,2388,58500,2399,25500,2468,34200,3839,32000,
seq_290_71,41905,361100,18806,86100,2388,58600,2686,27600,2454,34400,3880,32600,
seq_290_72,41905,344200,21367,97100,2388,57200,2842,27900,2711,39900,3846,32400,
seq_290_73,41905,358000,21496,97800,2388,56600,2880,28200,2522,33500,3846,32000,
seq_290_74,41905,348600,22204,100600,2388,56900,2941,28800,2332,34200,3861,32500,
seq_290_75,41905,350300,21996,100200,2388,59000,2496,26300,2526,36900,3848,31900,
seq_290_76,41905,351800,21328,97300,2388,64500,2242,25000,2413,35100,3868,32100,
seq_290_77,41905,349000,22400,103200,2388,57000,2630,26700,2247,33100,3859,33600,
seq_290_78,41905,351100,21219,96700,2388,57400,2320,25600,2545,33900,3888,32700,
seq_290_79,41905,347800,20313,92900,2388,58900,2803,26900,2484,34600,3862,32800,
seq_290_80,41905,353300,20404,93200,2388,58900,2387,26100,2362,32600,3858,34100,
seq_290_81,41905,357000,22870,103500,2388,57600,2877,28000,2667,35100,3860,32200,
seq_290_82,41905,357400,19934,91100,2388,57500,2704,25800,2433,34300,3884,32800,
seq_290_83,41905,342400,20002,90800,2388,59100,2531,26700,3090,36800,3869,32800,
seq_290_84,41905,366300,20564,94200,2388,60100,2237,25100,3021,37600,3879,32800,
seq_290_85,41905,356300,21235,96700,2388,60300,2408,25900,2710,33400,3847,34400,
seq_290_86,41905,343500,23412,105900,2388,56500,2403,26300,2444,34000,3862,33900,
seq_290_87,41905,361900,20024,91400,2388,59600,2809,27500,2402,33100,3859,32200,
seq_290_88,41905,346000,21159,96700,2388,57200,2342,26100,2540,34400,3890,33600,
seq_290_89,41905,358100,20116,93600,2388,60200,2371,25400,2554,34400,3881,33000,
seq_290_90,41905,364500,21154,96300,2388,57400,2429,25500,2326,32400,3841,32400,
seq_290_91,41905,351900,20903,95500,2388,61100,2564,26800,2464,35400,3885,32700,
seq_290_92,41905,353300,21726,98900,2388,58800,2425,25000,2407,34100,3848,32800,
seq_290_93,41905,352100,21021,95900,2388,57200,2771,26400,2310,33000,3870,33100,
seq_290_94,41905,363900,20032,91500,2388,59800,2580,25700,2333,38000,3873,32300,
seq_290_95,41905,351600,20969,96000,2388,58300,2420,26200,2541,33500,3850,32200,
seq_290_96,41905,384100,21858,99200,2388,56800,2307,25700,2294,32800,3842,32300,
seq_290_97,41905,364300,19872,90500,2388,57400,2473,25400,2444,33600,3875,32600,
seq_290_98,41905,335300,19919,90900,2388,58100,2492,27300,2528,33500,3863,33800,
seq_290_99,41905,354300,20646,94300,2388,59800,2285,25700,2451,38700,3839,33200,
seq_300_0,44850,380600,21963,101200,2488,63100,2574,26800,2377,34200,4018,36000,
seq_300_1,44850,375000,22851,104100,2488,64300,2511,25700,2744,34000,4039,34000,
seq_300_2,44850,388600,22429,102200,2488,60100,2588,26600,2467,33600,4044,34000,
seq_300_3,44850,361800,23379,106200,2488,61100,2251,25400,2845,37200,4016,33700,
seq_300_4,44850,369900,21907,100000,2488,61700,2545,27100,2589,36700,4027,35400,
seq_300_5,44850,367600,22783,103400,2488,60100,2541,27100,2363,37400,4022,33900,
seq_300_6,44850,370500,23343,106300,2488,70200,2473,26500,2725,36900,4021,33800,
seq_300_7,44850,382100,23678,107800,2488,60100,3053,28900,2763,38000,4049,33900,
seq_300_8,44850,382100,22148,100700,2488,67700,2858,27700,2509,41700,4022,33500,
seq_300_9,44850,369600,22046,100400,2488,62900,2434,26800,2406,38400,4023,33300,
seq_300_10,44850,376300,22325,101700,2488,62000,2637,27500,2549,35300,4026,33700,
seq_300_11,44850,376500,22885,104000,2488,59900,2778,27700,2583,35100,4006,33600,
seq_300_12,44850,400300,24422,110700,2488,60000,2486,26200,2728,35600,4017,33900,
seq_300_13,44850,379500,22004,100300,2488,64000,2565,26400,2339,35200,4039,33500,
seq_300_14,44850,382300,23116,104800,2488,60300,2879,27800,2939,39700,4011,35100,
seq_300_15,44850,374500,21412,97800,2488,65400,2874,29100,2808,35100,4022,33600,
seq_300_16,44850,402600,25129,113900,2488,59900,2392,25800,2593,34900,4026,33500,
seq_300_17,44850,376500,21625,98800,2488,66800,2685,26300,2369,38700,4047,36200,
